@relation BILANCIAdataset400-weka.filters.unsupervised.attribute.NominalToString-Cfirst

@attribute descr string
@attribute Puzzle numeric
@attribute Adventure numeric
@attribute Action numeric
@attribute RPG numeric
@attribute Simulation numeric
@attribute Strategy numeric
@attribute Shooter numeric
@attribute Sports numeric
@attribute Racing numeric
@attribute Educational numeric
@attribute Fighting numeric
@attribute BoardGames numeric

@data
' onlin interact rate esrb download manual game locat game select see game manual blazblu next generat res fighter creator best sell guilti gear franchis take control uniqu combat varieti offens defens option dispos includ charact specif drive attack experi epic tale charact told consol exclus stori mode ',0,0,0,0,0,0,0,0,0,0,1,0
' player face varieti oppon one high styliz charact intens action pack battl base anim seri bleach blade fate nintendo bring twist tradit fight game new kind battl system enabl player move upper lower split plane battl arena chase escap oppon game also allow gamer build spirit card deck strateg access power power down perform special attack cast heal spell displac oppon prohibit use spirit card addit gamer take street battl enemi four player fast pace combat via nintendo capabl ',0,0,0,0,0,0,0,0,0,0,1,0
' first video game ever made press use asteroid cost ammo space shoot wasd arrow key move ',0,0,0,0,0,0,0,0,0,0,1,0
' purchas one classic play psp playstat portabl system transform battl human anim hybrid classic fight game put strength test fight way top download one classic today transfer psp system system must sign playstat network account origin purchas game must least free memori stick duo connect psp system system usb cabl switch psp system usb mode highlight game xmb press button select copi store custom log playstat network account origin use purchas game download game download list playstat store onto system titl convert origin playstat disc psp system consequ may time titl play differ playstat disc version featur may function proper version support playstat peripher control memori card multitap etc therefor function multiplay versus mode avail purchas indic accept playstat network term servic user agreement item use restrict wish accept term purchas item one time licens fee download consol system portabl system associ purchas account bloodi roar trademark hudson soft hudson soft portion eight raze one regist trademark soni comput entertain inc playstat famili logo psp regist trademark soni comput entertain inc ',0,0,0,0,0,0,0,0,0,0,1,0
' purchas one classic play psp playstat portabl system classic fight game featur lineup dead fighter danger secret transform feroci half human beast take challeng battl way top download one classic fight game today unleash beast within transfer psp system system must sign playstat network account origin purchas game must least free memori stick duo connect psp system system usb cabl switch psp system usb mode highlight game xmb press button select copi store custom log playstat network account origin use purchas game download game download list playstat store onto system titl convert origin playstat disc psp system consequ may time titl play differ playstat disc version featur may function proper version support playstat peripher control memori card multitap etc therefor function multiplay versus mode avail hudson soft eight raiz bloodi roar regist trademark hudson soft ltd purchas indic accept playstat network term servic user agreement item use restrict wish accept term purchas item one time licens fee download consol system portabl system associ purchas account playstat playstat famili logo regist trademark soni comput entertain inc ',0,0,0,0,0,0,0,0,0,0,1,0
' tri surviv conquer fear manag instinct find last island earth ',0,0,0,0,0,0,0,0,0,0,1,0
' game ninjamuffin carmet snacker digimin music kawaisprit made jam intro cutscen song ninjamuffin ',0,0,0,0,0,0,0,0,0,0,1,0
' wasd move left click attack click multipl time combo attack paus access level health stamina mous wheel scroll zoom main menu hold reset save data thing crazi round shop appear center map though watch fix entir end skip round upgrad tri linger direct center arena surviv four round face one big boss never defeat may tri like futil plus earn money much hurt unfortun level scale mechan work enemi otherwis constant struggl also quit get combat system work right enemi end turn well enough week work dare say like consid help buy fatigu programm energi drink ',0,0,0,0,0,0,0,0,0,0,1,0
' android build webgl support mobil bound box proof concept prototyp show complex game like super smash brother work singl touch mobil game one earliest uniti project made reflect current abil game develop intend mobil still mous compat interest see play multiplay possibl control swipe tap make box move input area player red left side screen player blue use right imagin line middl screen divid area player touch cross jump swipe direct angl swipe distanc affect horizont vertic speed doubl jump swipe air perform one doubl jump leav ground get anoth doubl jump simpli land swipe downward consum doubl jump air movement longer anoth doubl jump swipe left right chang direct air punch tap screen charg tap hold charg complet box glow ground take less damag launch charg attack fulli charg drag finger direct would like attack releas perform rise attack gain addit height attack oppon done leav ground side perform tackl attack charg oppon power attack knock back short time start move left vulner afterdown perform spin attack attack direct stop box vertic momentum start move rule knock oppon screen time win attack oppon receiv damag damag receiv launch attack ',0,0,0,0,0,0,0,0,0,0,1,0
' simpl game jam moveabl squar control control move attack high attack control arrow move attack high attack combo high attack attack attack high attack note combo still bug pleas input slowli delay tri combo place combo work well number tri input attack high attack combo input attack attack note make game free time make good use hour provid sincer accept suggest comment box box game thank ',0,0,0,0,0,0,0,0,0,0,1,0
' playabl demo box game htc vive one oppon multipl difficulti level ',0,0,0,0,0,0,0,0,0,0,1,0
' entri gmtk game jam instruct click use blade charg move mous swing blade around hit one real enemi win hit enemi fake spawn begin play button within menu get info section press button top left inform found press button within menu credit code cenphon uniti visual studio art cenphon piskelapp music cenphon auxi tell made note pleas give feedback comment ',0,0,0,0,0,0,0,0,0,0,1,0
' play builder fight cube vampir freedom ',0,0,0,0,0,0,0,0,0,0,1,0
' play fullscreen wizard want one cross bridg defend trespas spell use spell next combin previous one creat differ spell origin tri everi combin entri mini jam magic quit rush abl add everi spell combin differ type enemi might work futur know everyth made except sprite project github ',0,0,0,0,0,0,0,0,0,0,1,0
